Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
8597,US-2017-008597,01-05-2017,04-05-2017,Same Day,C-0053,Customer_53,Consumer,United States,Massachusetts,East,Office Supplies,Paper,1094.15,11,0.1,255.24
8598,US-2015-008598,16-10-2015,20-10-2015,Second Class,C-0154,Customer_154,Home Office,United States,New York,East,Furniture,Tables,687.91,1,0,110.6
8599,US-2016-008599,15-07-2016,18-07-2016,Standard Class,C-0141,Customer_141,Corporate,United States,Colorado,West,Technology,Phones,2417.5,3,0.1,268.11
8600,US-2016-008600,14-12-2016,15-12-2016,Same Day,C-0058,Customer_58,Corporate,United States,Texas,Central,Technology,Accessories,11194.39,11,0.2,786.01
8601,US-2016-008601,13-07-2016,16-07-2016,Same Day,C-0168,Customer_168,Consumer,United States,Michigan,Central,Office Supplies,Labels,474.37,13,0,175.44
8602,US-2015-008602,12-05-2015,17-05-2015,Same Day,C-0010,Customer_10,Consumer,United States,Michigan,Central,Furniture,Furnishings,1659.17,4,0.2,-138.14
8603,US-2016-008603,23-08-2016,24-08-2016,Same Day,C-0094,Customer_94,Home Office,United States,Colorado,West,Furniture,Bookcases,520.27,1,0,55.47
8604,US-2017-008604,20-06-2017,25-06-2017,Same Day,C-0044,Customer_44,Corporate,United States,California,West,Office Supplies,Appliances,67.1,10,0,22.89
8605,US-2015-008605,23-04-2015,24-04-2015,First Class,C-0129,Customer_129,Home Office,United States,Oregon,West,Office Supplies,Envelopes,735.1,6,0.1,127.29
8606,US-2014-008606,13-12-2014,19-12-2014,First Class,C-0035,Customer_35,Corporate,United States,Oregon,West,Technology,Machines,6122.12,4,0,1747.27
8607,US-2017-008607,26-05-2017,31-05-2017,Second Class,C-0175,Customer_175,Home Office,United States,Illinois,Central,Furniture,Bookcases,797.2,10,0.2,-59.94
8608,US-2016-008608,15-11-2016,18-11-2016,Standard Class,C-0025,Customer_25,Home Office,United States,Minnesota,Central,Technology,Accessories,2201.2,13,0.3,-255.28
8609,US-2016-008609,23-09-2016,29-09-2016,First Class,C-0067,Customer_67,Home Office,United States,Colorado,West,Furniture,Furnishings,1862.85,3,0,271.55
8610,US-2016-008610,06-04-2016,13-04-2016,Standard Class,C-0012,Customer_12,Home Office,United States,Massachusetts,East,Office Supplies,Paper,2100.28,13,0,616.94
8611,US-2017-008611,02-12-2017,05-12-2017,Standard Class,C-0152,Customer_152,Corporate,United States,California,West,Furniture,Chairs,2741.04,10,0.4,-991.23
8612,US-2017-008612,24-05-2017,25-05-2017,Same Day,C-0005,Customer_5,Corporate,United States,Missouri,Central,Technology,Machines,481.18,8,0.1,88.96
8613,US-2017-008613,09-07-2017,15-07-2017,Second Class,C-0171,Customer_171,Consumer,United States,Colorado,West,Furniture,Furnishings,928.48,2,0.3,-206.58
8614,US-2016-008614,14-01-2016,17-01-2016,Standard Class,C-0145,Customer_145,Consumer,United States,Utah,West,Technology,Machines,4596.64,6,0.1,800.43
8615,US-2015-008615,27-07-2015,30-07-2015,Same Day,C-0041,Customer_41,Corporate,United States,Missouri,Central,Technology,Accessories,9204.15,5,0,2804.33
8616,US-2014-008616,05-12-2014,11-12-2014,Second Class,C-0095,Customer_95,Home Office,United States,Massachusetts,East,Technology,Machines,7905.3,13,0,1859.15
8617,US-2017-008617,20-09-2017,26-09-2017,First Class,C-0003,Customer_3,Consumer,United States,Wisconsin,Central,Furniture,Tables,4936.18,9,0.3,-1316.5
8618,US-2017-008618,10-02-2017,11-02-2017,Same Day,C-0024,Customer_24,Consumer,United States,Wisconsin,Central,Technology,Copiers,2500.48,8,0,602.43
8619,US-2015-008619,11-01-2015,15-01-2015,First Class,C-0103,Customer_103,Home Office,United States,Arkansas,South,Technology,Accessories,9618.06,6,0,2526.76
8620,US-2016-008620,06-02-2016,11-02-2016,First Class,C-0151,Customer_151,Consumer,United States,New Jersey,East,Office Supplies,Envelopes,569.4,3,0,163.26
8621,US-2016-008621,05-05-2016,08-05-2016,Standard Class,C-0198,Customer_198,Corporate,United States,Illinois,Central,Furniture,Furnishings,6143.41,13,0.3,-1539.08
8622,US-2016-008622,17-04-2016,20-04-2016,First Class,C-0158,Customer_158,Home Office,United States,Virginia,East,Technology,Phones,3484.8,11,0,1052.69
8623,US-2015-008623,23-11-2015,30-11-2015,First Class,C-0166,Customer_166,Home Office,United States,Utah,West,Furniture,Chairs,1076.8,2,0.1,30.27
8624,US-2016-008624,20-11-2016,27-11-2016,Same Day,C-0125,Customer_125,Corporate,United States,Arizona,West,Furniture,Furnishings,1066.26,2,0,114.36
8625,US-2016-008625,23-02-2016,25-02-2016,Same Day,C-0129,Customer_129,Home Office,United States,Mississippi,South,Furniture,Furnishings,624.32,10,0.2,-100.9
8626,US-2016-008626,05-03-2016,12-03-2016,Second Class,C-0062,Customer_62,Home Office,United States,Indiana,Central,Technology,Accessories,2003.18,6,0.2,22.54
8627,US-2017-008627,02-10-2017,08-10-2017,Standard Class,C-0031,Customer_31,Corporate,United States,Florida,South,Office Supplies,Art,1171.02,11,0.3,-17.74
8628,US-2015-008628,17-05-2015,19-05-2015,Second Class,C-0115,Customer_115,Home Office,United States,North Carolina,East,Office Supplies,Storage,96.96,4,0,35.2
8629,US-2016-008629,07-10-2016,08-10-2016,First Class,C-0200,Customer_200,Consumer,United States,Ohio,East,Office Supplies,Binders,1433.16,9,0,519.74
8630,US-2014-008630,25-03-2014,26-03-2014,Standard Class,C-0186,Customer_186,Consumer,United States,New York,East,Furniture,Furnishings,5065.5,10,0,439.62
8631,US-2015-008631,12-05-2015,17-05-2015,Same Day,C-0023,Customer_23,Home Office,United States,Utah,West,Office Supplies,Binders,422.6,12,0.3,-0.55
8632,US-2017-008632,27-03-2017,31-03-2017,Standard Class,C-0016,Customer_16,Corporate,United States,California,West,Furniture,Chairs,2872.27,13,0.2,-270.8
8633,US-2016-008633,24-02-2016,27-02-2016,Second Class,C-0030,Customer_30,Home Office,United States,Arkansas,South,Technology,Copiers,14800.34,13,0.4,-3481.29
8634,US-2015-008634,27-03-2015,01-04-2015,Second Class,C-0073,Customer_73,Consumer,United States,Florida,South,Technology,Machines,2990.15,11,0.2,228.29
8635,US-2017-008635,23-01-2017,26-01-2017,Standard Class,C-0027,Customer_27,Home Office,United States,Ohio,East,Furniture,Tables,632.71,1,0,46.19
8636,US-2017-008636,13-11-2017,17-11-2017,Same Day,C-0185,Customer_185,Home Office,United States,Pennsylvania,East,Furniture,Chairs,3052.94,6,0.1,-86.72
8637,US-2017-008637,29-06-2017,03-07-2017,Second Class,C-0164,Customer_164,Home Office,United States,Georgia,South,Office Supplies,Storage,788.16,8,0,265.36
8638,US-2014-008638,26-11-2014,01-12-2014,First Class,C-0156,Customer_156,Home Office,United States,Florida,South,Furniture,Tables,516.48,3,0,46.52
8639,US-2015-008639,20-04-2015,21-04-2015,First Class,C-0002,Customer_2,Consumer,United States,Missouri,Central,Furniture,Tables,440.5,1,0.4,-156.71
8640,US-2016-008640,06-08-2016,12-08-2016,Second Class,C-0051,Customer_51,Home Office,United States,Tennessee,South,Furniture,Bookcases,5636.84,12,0.1,-103.5
8641,US-2017-008641,21-06-2017,26-06-2017,Second Class,C-0190,Customer_190,Home Office,United States,Indiana,Central,Office Supplies,Labels,695.6,14,0.3,-19.34
8642,US-2016-008642,10-04-2016,11-04-2016,Same Day,C-0064,Customer_64,Corporate,United States,Arizona,West,Furniture,Furnishings,961.29,3,0,111.36
8643,US-2014-008643,29-08-2014,05-09-2014,First Class,C-0116,Customer_116,Home Office,United States,Oregon,West,Furniture,Bookcases,1418.31,4,0.3,-283.27
8644,US-2014-008644,11-01-2014,17-01-2014,Standard Class,C-0012,Customer_12,Home Office,United States,Virginia,East,Furniture,Bookcases,2007.37,9,0.3,-389.86
8645,US-2016-008645,16-03-2016,21-03-2016,First Class,C-0140,Customer_140,Home Office,United States,Indiana,Central,Furniture,Tables,1585.58,6,0.2,-163.56
8646,US-2017-008646,29-12-2017,30-12-2017,Same Day,C-0061,Customer_61,Corporate,United States,Mississippi,South,Furniture,Tables,5572.7,14,0,406.99
8647,US-2017-008647,07-06-2017,09-06-2017,Second Class,C-0169,Customer_169,Corporate,United States,Utah,West,Technology,Phones,7592,10,0,2214.99
8648,US-2016-008648,21-12-2016,26-12-2016,Standard Class,C-0193,Customer_193,Home Office,United States,New Jersey,East,Furniture,Furnishings,970.36,2,0,83.79
8649,US-2017-008649,18-09-2017,25-09-2017,Second Class,C-0034,Customer_34,Home Office,United States,Oregon,West,Technology,Phones,3127.98,6,0,722.67
8650,US-2016-008650,26-07-2016,28-07-2016,Standard Class,C-0162,Customer_162,Consumer,United States,Alabama,South,Furniture,Chairs,935.51,14,0.3,-259.75
8651,US-2017-008651,21-03-2017,28-03-2017,First Class,C-0097,Customer_97,Consumer,United States,Nevada,West,Furniture,Furnishings,801.36,7,0,71.41
8652,US-2016-008652,04-04-2016,06-04-2016,Second Class,C-0019,Customer_19,Consumer,United States,New York,East,Office Supplies,Art,700.3,10,0,241.7
8653,US-2016-008653,02-03-2016,03-03-2016,Second Class,C-0154,Customer_154,Home Office,United States,North Carolina,East,Furniture,Furnishings,4301.5,8,0.2,-576.27
8654,US-2015-008654,30-09-2015,06-10-2015,Standard Class,C-0178,Customer_178,Consumer,United States,Alabama,South,Office Supplies,Paper,13.42,1,0.2,1.21
8655,US-2017-008655,18-07-2017,20-07-2017,Same Day,C-0022,Customer_22,Home Office,United States,Oregon,West,Office Supplies,Binders,1223.18,7,0,377.44
8656,US-2014-008656,08-07-2014,14-07-2014,Same Day,C-0044,Customer_44,Corporate,United States,New York,East,Technology,Phones,3437.01,5,0.1,634.97
8657,US-2015-008657,25-06-2015,29-06-2015,Same Day,C-0193,Customer_193,Home Office,United States,Minnesota,Central,Office Supplies,Art,74.96,4,0,25.7
8658,US-2017-008658,11-04-2017,15-04-2017,Second Class,C-0060,Customer_60,Home Office,United States,New York,East,Technology,Machines,1084.16,8,0,340.29
8659,US-2014-008659,12-05-2014,14-05-2014,Second Class,C-0030,Customer_30,Home Office,United States,Ohio,East,Office Supplies,Fasteners,392.79,3,0,144.9
8660,US-2016-008660,06-09-2016,12-09-2016,Standard Class,C-0139,Customer_139,Consumer,United States,North Carolina,East,Technology,Phones,17794,14,0,5105.1
8661,US-2015-008661,30-07-2015,02-08-2015,Same Day,C-0186,Customer_186,Consumer,United States,Wisconsin,Central,Office Supplies,Storage,1160.95,13,0.2,91.94
8662,US-2014-008662,28-01-2014,29-01-2014,First Class,C-0091,Customer_91,Home Office,United States,Washington,West,Technology,Accessories,18169.7,14,0.1,2223.78
8663,US-2016-008663,13-03-2016,16-03-2016,Same Day,C-0141,Customer_141,Corporate,United States,New Jersey,East,Furniture,Tables,4782.73,9,0.1,125.25
8664,US-2015-008664,14-04-2015,15-04-2015,Second Class,C-0161,Customer_161,Home Office,United States,Virginia,East,Furniture,Bookcases,2405.31,8,0.3,-678.75
8665,US-2017-008665,06-07-2017,11-07-2017,First Class,C-0086,Customer_86,Corporate,United States,Michigan,Central,Furniture,Chairs,297.13,2,0.1,-13.74
8666,US-2016-008666,20-05-2016,27-05-2016,Second Class,C-0080,Customer_80,Corporate,United States,Massachusetts,East,Furniture,Furnishings,1635.72,6,0,258.78
8667,US-2017-008667,29-10-2017,02-11-2017,Standard Class,C-0044,Customer_44,Corporate,United States,Arkansas,South,Technology,Machines,5472.04,8,0.3,-669.75
8668,US-2017-008668,15-06-2017,22-06-2017,First Class,C-0073,Customer_73,Consumer,United States,New Jersey,East,Technology,Accessories,16533.34,14,0.1,3244.39
8669,US-2015-008669,02-09-2015,06-09-2015,Same Day,C-0090,Customer_90,Consumer,United States,Arizona,West,Technology,Machines,4521.68,8,0,1192.21
8670,US-2016-008670,01-12-2016,03-12-2016,Second Class,C-0129,Customer_129,Home Office,United States,Utah,West,Furniture,Furnishings,1104.33,7,0.1,53.98
8671,US-2016-008671,01-09-2016,07-09-2016,First Class,C-0187,Customer_187,Consumer,United States,Michigan,Central,Technology,Accessories,660.71,1,0,198.55
8672,US-2014-008672,17-11-2014,19-11-2014,Second Class,C-0093,Customer_93,Consumer,United States,Arizona,West,Furniture,Tables,864.92,7,0,87.23
8673,US-2017-008673,07-09-2017,09-09-2017,First Class,C-0014,Customer_14,Consumer,United States,Utah,West,Technology,Copiers,724.92,12,0,179.77
8674,US-2014-008674,06-11-2014,08-11-2014,First Class,C-0040,Customer_40,Corporate,United States,Indiana,Central,Office Supplies,Fasteners,364.5,3,0,115.15
8675,US-2016-008675,29-11-2016,01-12-2016,Same Day,C-0040,Customer_40,Corporate,United States,Minnesota,Central,Office Supplies,Storage,1612.91,11,0.1,337.77
8676,US-2017-008676,29-08-2017,31-08-2017,Standard Class,C-0192,Customer_192,Consumer,United States,Louisiana,South,Technology,Copiers,3148.73,13,0,749.16
8677,US-2016-008677,24-05-2016,25-05-2016,Second Class,C-0185,Customer_185,Home Office,United States,Alabama,South,Technology,Accessories,458.92,7,0,129.3
8678,US-2017-008678,29-11-2017,04-12-2017,First Class,C-0114,Customer_114,Consumer,United States,New Jersey,East,Office Supplies,Fasteners,1145.1,10,0,349.81
8679,US-2014-008679,02-04-2014,08-04-2014,Second Class,C-0041,Customer_41,Corporate,United States,Mississippi,South,Office Supplies,Binders,199.86,2,0.2,16.23
8680,US-2014-008680,11-07-2014,13-07-2014,Second Class,C-0096,Customer_96,Consumer,United States,Ohio,East,Technology,Accessories,27118.14,14,0,7374.38
8681,US-2017-008681,06-01-2017,09-01-2017,Standard Class,C-0089,Customer_89,Home Office,United States,Massachusetts,East,Technology,Accessories,7877.24,5,0.2,595.06
8682,US-2016-008682,11-04-2016,17-04-2016,Second Class,C-0028,Customer_28,Home Office,United States,New York,East,Technology,Phones,3793.77,3,0,990.74
8683,US-2017-008683,08-07-2017,13-07-2017,Second Class,C-0158,Customer_158,Home Office,United States,Texas,Central,Office Supplies,Appliances,563.57,10,0.3,-23.09
8684,US-2014-008684,28-05-2014,31-05-2014,Second Class,C-0095,Customer_95,Home Office,United States,Washington,West,Furniture,Furnishings,332.03,1,0,48.77
8685,US-2017-008685,21-01-2017,26-01-2017,Second Class,C-0152,Customer_152,Corporate,United States,Nevada,West,Office Supplies,Appliances,2747.78,14,0,776.49
8686,US-2015-008686,19-10-2015,21-10-2015,Second Class,C-0030,Customer_30,Home Office,United States,Arkansas,South,Office Supplies,Binders,104.47,4,0.1,24.3
8687,US-2016-008687,30-07-2016,03-08-2016,Same Day,C-0094,Customer_94,Home Office,United States,Utah,West,Office Supplies,Paper,876.72,6,0,286.68
8688,US-2014-008688,03-12-2014,06-12-2014,First Class,C-0064,Customer_64,Corporate,United States,Oregon,West,Technology,Machines,19101.6,12,0,5011.12
8689,US-2017-008689,10-09-2017,11-09-2017,Same Day,C-0149,Customer_149,Corporate,United States,Ohio,East,Technology,Copiers,2026.73,6,0.1,401.34
8690,US-2016-008690,24-05-2016,26-05-2016,First Class,C-0114,Customer_114,Consumer,United States,California,West,Technology,Accessories,6653.76,6,0,2187.22
8691,US-2014-008691,26-09-2014,27-09-2014,Second Class,C-0021,Customer_21,Consumer,United States,Illinois,Central,Furniture,Furnishings,3322.94,12,0.4,-1262.99
8692,US-2016-008692,02-12-2016,06-12-2016,Second Class,C-0023,Customer_23,Home Office,United States,Indiana,Central,Office Supplies,Storage,202.3,3,0.2,12.55
8693,US-2016-008693,13-06-2016,18-06-2016,First Class,C-0004,Customer_4,Home Office,United States,Oregon,West,Office Supplies,Supplies,206.04,3,0,63.2
8694,US-2016-008694,31-01-2016,05-02-2016,Second Class,C-0149,Customer_149,Corporate,United States,Pennsylvania,East,Furniture,Bookcases,1846.2,4,0,257.37
8695,US-2015-008695,27-11-2015,30-11-2015,Second Class,C-0131,Customer_131,Corporate,United States,Nevada,West,Furniture,Chairs,6884.19,9,0,779.1
8696,US-2016-008696,08-08-2016,10-08-2016,Same Day,C-0171,Customer_171,Consumer,United States,Michigan,Central,Technology,Machines,6961.44,6,0,2113.18
8697,US-2014-008697,28-07-2014,03-08-2014,Same Day,C-0032,Customer_32,Consumer,United States,New York,East,Office Supplies,Art,1072.12,7,0,324.78
8698,US-2016-008698,20-01-2016,26-01-2016,Standard Class,C-0129,Customer_129,Home Office,United States,Mississippi,South,Office Supplies,Supplies,643.54,5,0.1,126.75
8699,US-2016-008699,07-12-2016,13-12-2016,First Class,C-0143,Customer_143,Consumer,United States,Arkansas,South,Furniture,Tables,792.12,1,0,90.04
8700,US-2017-008700,12-09-2017,15-09-2017,Standard Class,C-0071,Customer_71,Consumer,United States,Indiana,Central,Office Supplies,Fasteners,316.76,6,0.4,-61.31
8701,US-2015-008701,27-02-2015,01-03-2015,First Class,C-0172,Customer_172,Corporate,United States,Colorado,West,Technology,Copiers,7923.65,12,0.2,416.03
8702,US-2015-008702,19-12-2015,26-12-2015,Second Class,C-0186,Customer_186,Consumer,United States,Minnesota,Central,Office Supplies,Storage,57.31,9,0.2,3.26
8703,US-2017-008703,26-12-2017,27-12-2017,Second Class,C-0052,Customer_52,Corporate,United States,Massachusetts,East,Technology,Machines,975.95,1,0,246.53
8704,US-2017-008704,04-08-2017,06-08-2017,Second Class,C-0176,Customer_176,Corporate,United States,Massachusetts,East,Furniture,Bookcases,10366.72,14,0,1262.44
8705,US-2015-008705,30-04-2015,05-05-2015,First Class,C-0121,Customer_121,Corporate,United States,Massachusetts,East,Office Supplies,Supplies,951.06,11,0,329.32
8706,US-2015-008706,29-11-2015,02-12-2015,Same Day,C-0184,Customer_184,Home Office,United States,Mississippi,South,Technology,Copiers,3447.17,8,0.2,-6.26
8707,US-2017-008707,03-07-2017,10-07-2017,Standard Class,C-0144,Customer_144,Consumer,United States,California,West,Furniture,Tables,1314.31,14,0.1,16.6
8708,US-2015-008708,09-06-2015,13-06-2015,Standard Class,C-0128,Customer_128,Home Office,United States,Nevada,West,Furniture,Chairs,799.33,1,0,57.49
8709,US-2017-008709,09-08-2017,12-08-2017,Standard Class,C-0182,Customer_182,Corporate,United States,Michigan,Central,Office Supplies,Appliances,524.64,4,0,193.13
8710,US-2017-008710,30-12-2017,02-01-2018,Standard Class,C-0186,Customer_186,Consumer,United States,New York,East,Office Supplies,Fasteners,364.96,2,0,133.36
8711,US-2017-008711,05-06-2017,11-06-2017,Second Class,C-0081,Customer_81,Consumer,United States,Pennsylvania,East,Furniture,Bookcases,4378.56,6,0,329.69
8712,US-2015-008712,28-10-2015,31-10-2015,Standard Class,C-0181,Customer_181,Home Office,United States,Missouri,Central,Technology,Accessories,4719.36,3,0.1,831.7
8713,US-2017-008713,12-02-2017,18-02-2017,Same Day,C-0153,Customer_153,Corporate,United States,Nevada,West,Office Supplies,Art,243.9,6,0.4,-37.87
8714,US-2016-008714,19-05-2016,26-05-2016,First Class,C-0016,Customer_16,Corporate,United States,Wisconsin,Central,Furniture,Furnishings,226.44,4,0.1,0.37
8715,US-2017-008715,06-08-2017,13-08-2017,Second Class,C-0123,Customer_123,Corporate,United States,Washington,West,Office Supplies,Envelopes,1019.59,14,0.1,162.64
8716,US-2015-008716,13-11-2015,16-11-2015,First Class,C-0115,Customer_115,Home Office,United States,California,West,Furniture,Bookcases,4862.27,9,0.1,-185.32
8717,US-2017-008717,06-12-2017,13-12-2017,Same Day,C-0124,Customer_124,Consumer,United States,New York,East,Technology,Machines,1589.8,5,0.2,76.32
8718,US-2017-008718,12-10-2017,17-10-2017,Same Day,C-0026,Customer_26,Consumer,United States,Washington,West,Furniture,Chairs,760.14,1,0,101.59
8719,US-2015-008719,06-08-2015,11-08-2015,Second Class,C-0011,Customer_11,Home Office,United States,Colorado,West,Technology,Accessories,465.26,6,0.4,-97.58
8720,US-2014-008720,22-12-2014,27-12-2014,Standard Class,C-0005,Customer_5,Corporate,United States,Pennsylvania,East,Technology,Copiers,21475.94,14,0.1,3672.08
8721,US-2014-008721,23-04-2014,30-04-2014,Same Day,C-0140,Customer_140,Home Office,United States,Illinois,Central,Furniture,Chairs,5522.09,9,0.1,91.05
8722,US-2015-008722,13-06-2015,20-06-2015,Standard Class,C-0174,Customer_174,Home Office,United States,New York,East,Technology,Accessories,15978.2,10,0,3757.66
8723,US-2016-008723,02-05-2016,04-05-2016,Second Class,C-0089,Customer_89,Home Office,United States,Georgia,South,Office Supplies,Binders,1979.18,14,0,576.14
8724,US-2016-008724,05-02-2016,08-02-2016,Standard Class,C-0164,Customer_164,Home Office,United States,Georgia,South,Technology,Phones,2484.14,2,0,582.16
8725,US-2014-008725,02-11-2014,09-11-2014,Same Day,C-0014,Customer_14,Consumer,United States,Georgia,South,Office Supplies,Fasteners,44.47,1,0,12.32
8726,US-2015-008726,07-03-2015,12-03-2015,Standard Class,C-0197,Customer_197,Consumer,United States,Michigan,Central,Technology,Machines,8632.85,8,0.4,-1848.23
8727,US-2017-008727,14-07-2017,21-07-2017,First Class,C-0200,Customer_200,Consumer,United States,Colorado,West,Technology,Machines,14012.57,11,0,4390.95
8728,US-2016-008728,18-01-2016,19-01-2016,Same Day,C-0103,Customer_103,Home Office,United States,Washington,West,Furniture,Furnishings,1847.22,3,0,279.32
8729,US-2017-008729,04-09-2017,08-09-2017,Second Class,C-0028,Customer_28,Home Office,United States,Oregon,West,Office Supplies,Binders,948.42,9,0,276.95
8730,US-2017-008730,27-11-2017,28-11-2017,First Class,C-0194,Customer_194,Corporate,United States,Tennessee,South,Furniture,Tables,3366.36,9,0.4,-1378.7
8731,US-2017-008731,04-08-2017,06-08-2017,Second Class,C-0103,Customer_103,Home Office,United States,Washington,West,Technology,Accessories,3767.7,3,0,897.76
8732,US-2016-008732,01-07-2016,06-07-2016,Standard Class,C-0003,Customer_3,Consumer,United States,Texas,Central,Technology,Phones,10730.92,7,0.1,2091.82
8733,US-2017-008733,19-01-2017,25-01-2017,Standard Class,C-0136,Customer_136,Corporate,United States,Missouri,Central,Technology,Phones,20639.56,12,0.1,2900.19
8734,US-2015-008734,09-05-2015,10-05-2015,First Class,C-0011,Customer_11,Home Office,United States,Indiana,Central,Furniture,Tables,2437.82,7,0,295.8
8735,US-2015-008735,23-01-2015,26-01-2015,First Class,C-0119,Customer_119,Home Office,United States,North Carolina,East,Office Supplies,Appliances,234.88,4,0,74.45
8736,US-2014-008736,06-12-2014,11-12-2014,Standard Class,C-0063,Customer_63,Home Office,United States,Texas,Central,Furniture,Chairs,1833.57,10,0.1,-69.49
8737,US-2017-008737,13-04-2017,20-04-2017,First Class,C-0136,Customer_136,Corporate,United States,North Carolina,East,Technology,Phones,4414.33,13,0.4,-963.53
8738,US-2016-008738,23-05-2016,26-05-2016,Second Class,C-0136,Customer_136,Corporate,United States,Colorado,West,Office Supplies,Paper,238.36,4,0,65.38
8739,US-2017-008739,28-02-2017,03-03-2017,Same Day,C-0090,Customer_90,Consumer,United States,Georgia,South,Office Supplies,Paper,1831.7,10,0,562.11
8740,US-2015-008740,26-08-2015,30-08-2015,First Class,C-0027,Customer_27,Home Office,United States,Colorado,West,Furniture,Bookcases,5488.69,14,0.1,-99.72
8741,US-2016-008741,10-12-2016,12-12-2016,Second Class,C-0030,Customer_30,Home Office,United States,Texas,Central,Technology,Phones,3411.47,2,0.1,441.86
8742,US-2014-008742,04-09-2014,09-09-2014,Second Class,C-0103,Customer_103,Home Office,United States,New York,East,Furniture,Bookcases,5750.58,11,0,478.61
8743,US-2014-008743,13-07-2014,17-07-2014,Same Day,C-0161,Customer_161,Home Office,United States,Illinois,Central,Furniture,Tables,6506.72,11,0,765.01
8744,US-2014-008744,15-07-2014,16-07-2014,First Class,C-0165,Customer_165,Corporate,United States,Oregon,West,Technology,Phones,19841.8,11,0,5787.42
8745,US-2015-008745,19-11-2015,24-11-2015,Same Day,C-0122,Customer_122,Home Office,United States,Indiana,Central,Office Supplies,Appliances,678.08,5,0.2,54.12
8746,US-2015-008746,09-07-2015,11-07-2015,Standard Class,C-0080,Customer_80,Corporate,United States,North Carolina,East,Office Supplies,Storage,289.55,14,0.1,49.74
8747,US-2015-008747,19-03-2015,20-03-2015,Second Class,C-0111,Customer_111,Corporate,United States,Texas,Central,Furniture,Tables,1390.34,10,0.3,-376.24
8748,US-2017-008748,03-08-2017,08-08-2017,Second Class,C-0140,Customer_140,Home Office,United States,Nevada,West,Furniture,Bookcases,2713.08,6,0,366.3
8749,US-2014-008749,10-05-2014,14-05-2014,First Class,C-0031,Customer_31,Corporate,United States,Pennsylvania,East,Technology,Machines,15191.1,10,0,4825.19
8750,US-2017-008750,01-08-2017,02-08-2017,First Class,C-0200,Customer_200,Consumer,United States,Massachusetts,East,Office Supplies,Envelopes,989.45,7,0,268.98
8751,US-2017-008751,22-04-2017,23-04-2017,Second Class,C-0197,Customer_197,Consumer,United States,Texas,Central,Office Supplies,Labels,320.42,4,0.2,18.2
8752,US-2014-008752,14-08-2014,21-08-2014,Same Day,C-0043,Customer_43,Consumer,United States,Arkansas,South,Furniture,Tables,3073,14,0,357.04
8753,US-2015-008753,18-12-2015,21-12-2015,Standard Class,C-0119,Customer_119,Home Office,United States,Ohio,East,Furniture,Tables,1056.1,4,0.2,-154.22
8754,US-2016-008754,01-02-2016,03-02-2016,Same Day,C-0099,Customer_99,Corporate,United States,California,West,Office Supplies,Labels,1050.32,8,0,308.47
8755,US-2017-008755,07-06-2017,09-06-2017,Same Day,C-0009,Customer_9,Home Office,United States,Minnesota,Central,Technology,Machines,2433.1,10,0,773.75
8756,US-2016-008756,04-11-2016,09-11-2016,Standard Class,C-0128,Customer_128,Home Office,United States,Wisconsin,Central,Furniture,Tables,1914.81,7,0.2,-273.47
8757,US-2014-008757,06-05-2014,09-05-2014,First Class,C-0112,Customer_112,Corporate,United States,Colorado,West,Furniture,Tables,6096,12,0,920.25
8758,US-2017-008758,16-08-2017,23-08-2017,Standard Class,C-0160,Customer_160,Home Office,United States,New Jersey,East,Furniture,Furnishings,3921.68,14,0,434.41
8759,US-2014-008759,23-12-2014,29-12-2014,Standard Class,C-0005,Customer_5,Corporate,United States,Texas,Central,Office Supplies,Binders,32.96,1,0,12.08
8760,US-2017-008760,07-08-2017,10-08-2017,Second Class,C-0010,Customer_10,Consumer,United States,New York,East,Technology,Accessories,2637.24,4,0,847.96
8761,US-2015-008761,01-01-2015,06-01-2015,Standard Class,C-0074,Customer_74,Consumer,United States,Mississippi,South,Furniture,Chairs,3069.79,11,0.2,-404.09
8762,US-2017-008762,30-11-2017,05-12-2017,Same Day,C-0086,Customer_86,Corporate,United States,Mississippi,South,Furniture,Furnishings,402.75,2,0.2,-28.74
8763,US-2016-008763,09-07-2016,12-07-2016,First Class,C-0132,Customer_132,Home Office,United States,Indiana,Central,Office Supplies,Fasteners,177.17,6,0.2,19.01
8764,US-2015-008764,21-02-2015,27-02-2015,Same Day,C-0013,Customer_13,Home Office,United States,Utah,West,Office Supplies,Art,763.34,8,0.1,186.1
8765,US-2017-008765,08-01-2017,12-01-2017,Same Day,C-0050,Customer_50,Corporate,United States,Arizona,West,Furniture,Bookcases,1088.86,8,0.1,34.23
8766,US-2017-008766,03-10-2017,09-10-2017,Same Day,C-0087,Customer_87,Home Office,United States,Pennsylvania,East,Furniture,Tables,1594.75,5,0.1,-40.61
8767,US-2016-008767,14-01-2016,17-01-2016,Second Class,C-0129,Customer_129,Home Office,United States,Mississippi,South,Furniture,Chairs,1275.48,8,0.1,-36.19
8768,US-2015-008768,18-05-2015,24-05-2015,Same Day,C-0055,Customer_55,Corporate,United States,California,West,Furniture,Chairs,400,1,0,47.47
8769,US-2017-008769,20-08-2017,25-08-2017,Standard Class,C-0100,Customer_100,Corporate,United States,California,West,Technology,Accessories,6219.25,13,0.4,-1183.72
